rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.1,10,1,91,0,182.2413829000434,None,182.2413829000434,None,182.2413829000434,None,left,1.0689055999973789,182.3246516000363,None,182.2413829000434,None,183.42351570003666,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,10,2,92,1,183.62363540002843,None,183.62363540002843,None,183.62363540002843,None,left,1.750615100027062,183.7067857000511,None,183.62363540002843,None,185.47424100001808,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,10,3,93,4,185.68856820004294,None,185.68856820004294,None,185.68856820004294,None,right,0.7591238999739289,185.77177530003246,None,185.68856820004294,None,186.5566329000285,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,10,4,94,7,186.77072300005239,None,186.77072300005239,None,186.77072300005239,None,right,0.5233799999696203,186.85401589999674,None,186.77072300005239,None,187.4057667000452,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,10,5,95,8,187.6201960000326,None,187.6201960000326,None,187.6201960000326,None,right,0.5703080999664962,187.70320620003622,None,187.6201960000326,None,188.30584700003965,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,10,6,96,6,188.52057799999602,None,188.52057799999602,None,188.52057799999602,None,right,0.8227680000127293,188.60275820002425,None,188.52057799999602,None,189.45460290001938,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,10,7,97,2,189.66839750000509,None,189.66839750000509,None,189.66839750000509,None,left,1.530942099983804,189.75154790002853,None,189.66839750000509,None,191.3022216000245,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,10,8,98,3,191.51676490000682,None,191.51676490000682,None,191.51676490000682,None,right,0.9295852000359446,191.59992540004896,None,191.51676490000682,None,192.5512995000463,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,11,0,99,4,192.7655184000032,None,192.7655184000032,None,192.7655184000032,None,right,0.4485883999732323,192.8489804000128,None,192.7655184000032,None,193.33170020004036,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,11,1,100,1,193.53261980001116,None,193.53261980001116,None,193.53261980001116,None,left,0.6120749000110663,193.61481620004633,None,193.53261980001116,None,194.2496321000508,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,11,2,101,8,194.4645884000347,None,194.4645884000347,None,194.4645884000347,None,right,0.4796120999963023,194.54745710000861,None,194.4645884000347,None,195.04925520002143,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,11,3,102,7,195.26374190003844,None,195.26374190003844,None,195.26374190003844,None,right,1.3764277000445873,195.34677410003496,None,195.26374190003844,None,196.74743560003117,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,11,4,103,5,196.96192810003413,None,196.96192810003413,None,196.96192810003413,None,right,1.0042406999855302,197.0451871000114,None,196.96192810003413,None,198.0795188000193,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
